Date and time[ms]; Stamp; Direction[In, Out, Undefined]; Source; Destination; Message Id; Length; Status for Tx; Data;
22_08_15 08:25:18.431;1502;I;4;1;DE24;0;;
22_08_15 08:25:21.725;1299;O;1;1C; A65;0;ERR;
22_08_15 08:25:23.458;1505;I;1C;1; B16;6;;da6196070000
22_08_15 08:25:26.524;1504;O;1;1C; A65;0;ERR;
22_08_15 08:25:28.271;1508;I;1C;1; B16;6;;da617c1a0000
22_08_15 08:25:30.078;1507;O;1;1C; A65;0;ERR;
22_08_15 08:25:31.810;1511;I;1C;1; B16;6;;da6167280000
22_08_15 08:25:35.287;1103;O;1;4;  41;0;ERR;
22_08_15 08:25:43.267;1497;O;1;4;  2A;0;ERR;
22_08_15 08:25:46.089;1516;I;2;1;4216;66;;2a152f15ae1301000200c5043e01000033000000010008000300040009003db00000bc1e67800000fd02fa624f140b0867692006d30efd02fa62348000001f00f41e
22_08_15 08:25:46.101;1517;I;4;1;DE24;0;;
22_08_15 08:25:46.122;1518;I;4;1;DE21;46;;8a14f115d5120100020087041e01000030000000020058036a01960196033da00000b81e70800000887c955a4f14
22_08_15 08:25:53.376;1510;O;1;1C; A65;0;ERR;
22_08_15 08:25:55.116;1521;I;1C;1; B16;6;;0c62c2830000
22_08_15 08:25:58.242;1295;O;1;1C; A67;0;ERR;
22_08_15 08:25:59.988;1524;I;1C;1; 118;2;;670a
22_08_15 08:26:01.388;1520;O;1;1C; A65;0;ERR;
22_08_15 08:26:03.641;1526;O;1;1C; A65;0;ERR;
22_08_15 08:26:06.211;1528;O;1;1C; A65;0;ERR;
22_08_15 08:26:09.291;1305;O;1;4;  47;0;ERR;
22_08_15 08:26:11.061;1533;I;4;1;DE24;0;;
22_08_15 08:26:15.357;0;O;1;4;  71;4;ERR;01005802
22_08_15 08:26:17.035;1536;I;4;1;DE24;0;;
22_08_15 08:26:19.636;1315;O;1;4;  76;4;ERR;01005802
22_08_15 08:26:21.290;1539;I;4;1;DE24;0;;
22_08_15 08:26:25.252;1532;O;1;4;  47;0;ERR;
22_08_15 08:26:26.993;1542;I;4;1;DE24;0;;
22_08_15 08:26:28.097;1515;O;1;4;  2A;0;ERR;
22_08_15 08:26:33.425;1544;O;1;4;  2A;0;ERR;
