Date and time[ms]; Stamp; Direction[In, Out, Undefined]; Source; Destination; Message Id; Length; Status for Tx; Data;
22_08_11 21:20:34.998;1769;I;F;1;FFF1;123;;72772d2d2d2d2d2d2d20203120726f6f7420726f6f7420203536333130204a616e202031202031393730207374616e645f6c6f672e7478740a6c72777872777872777820203120726f6f7420726f6f7420202020203130204f63742032382030333a313920766d6f64656d30202d3e202f6465762f7074732f310a
22_08_11 21:20:35.969;1770;I;F;1;FFF1;22;;726f6f7440535843332d323131303a2f726f6f742320
22_08_11 21:20:41.459;1771;I;F;1;FFF1;24;;727a0d2a2a184230303030303030303030303030300d8a11
22_08_11 21:20:57.322;1772;I;F;1;FFF1;59;;2a18430400000000dd51a233312e6a706700323835352031343133363431333430322031303036343420302031203238353500186b5b77ff18d011
22_08_11 21:21:01.015;1773;I;F;1;FFF1;178;;2a18430a00000000bcef928c1f8b080002177a610003eddd795c1853571e00f037330909211c4140c0aa0318d10a7265721851a2c825a78a1850143ca2988b0082c8a5e0d12a5a610541a860454114aa2815568b07eaa7c50350aba2852ad85618518f8ad5fd5014a48a642720a0bbddee763ffd673ffbbee1cdfce6bd372fefcd9b970f7fcd44c5c7a99c539254898473186a8144ec7572544a9c3cc999708a59a1067f260e49c8e70fee49ffb017f28442
22_08_11 22:45:07.576;1774;I;2;1;4216;66;;6914d0156f1402000100f803210100001e00000000000a00050005000a003c200000c41e4b8003006f86f5624c0c0b09ff7f2005cc1e7086f562b01300001f00f41e
22_08_11 22:45:13.326;1708;O;1;2;4212;116;ERR;08008486f5621242010002000400000000008686f5627100010004000400010084038886f5627600010004000400010084038a86f56202420100020000008c86f5621142010002000400e00100008e86f56202420100020000008f86f5621942010002000200a4019286f5620242010002000000
22_08_11 22:45:16.294;1777;I;2;1; 118;2;;30f0
22_08_11 22:45:26.335;1778;I;2;1; 118;2;;1242
22_08_11 22:45:28.331;1779;I;4;1;DE24;0;;
22_08_11 22:45:30.349;1780;I;4;1;DE24;0;;
22_08_11 22:45:33.520;1781;I;2;1;4201;75;;7c5634125098fd1960090000f401d00700001e0052533239530000015232414e46000000000200010000b40005000e96000652384a414800000000000000000088130000409c000000e3e3
22_08_11 22:45:34.333;1782;I;2;1; 118;2;;1142
22_08_11 22:45:38.200;1783;I;2;1; 118;2;;1942
22_08_11 22:45:41.516;1784;I;2;1;4201;75;;7c5634125098fd1960090000f401d00700001e0052533239530000015232414e46000000000200010000b40005000e96000652384a414800000000000000000088130000409c000000e3e3
22_08_11 22:45:56.022;1627;O;1;4;  6F;0;ERR;
22_08_11 22:46:00.696;1786;O;1;4;  6F;0;ERR;
22_08_11 22:46:02.384;1789;I;4;1;DE24;0;;
22_08_11 22:46:46.877;1790;I;F;1;FFF1;113;;626173683a2063616e6e6f7420736574207465726d696e616c2070726f636573732067726f75702028343032293a20496e617070726f70726961746520696f63746c20666f72206465766963650a626173683a206e6f206a6f6220636f6e74726f6c20696e2074686973207368656c6c0a
22_08_11 22:46:46.912;1791;I;F;1;FFF1;22;;726f6f7440535843332d323131303a2f726f6f742320
22_08_11 22:47:03.020;1792;I;F;1;FFF1;3;;727a0d
22_08_11 22:47:13.791;1793;I;F;1;FFF1;59;;2a18430400000000dd51a233312e6a706700323835352031343133363431333430322031303036343420302031203238353500186b5b77ff18d011
22_08_11 22:47:18.508;1794;I;F;1;FFF1;178;;2a18430a00000000bcef928c1f8b080002177a610003eddd795c1853571e00f037330909211c4140c0aa0318d10a7265721851a2c825a78a1850143ca2988b0082c8a5e0d12a5a610541a860454114aa2815568b07eaa7c50350aba2852ad85618518f8ad5fd5014a48a642720a0bbddee763ffd673ffbbee1cdfce6bd372fefcd9b970f7fcd44c5c7a99c539254898473186a8144ec7572544a9c3cc999708a59a1067f260e49c8e70fee49ffb017f28442
